"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"1759"	"2011-07-13"	"RJ'S REPLAYS"	"2011-03-18"	"PLL"	11	99	NA	722211	"LLC"	5769	"E"	"SPEEDWAY"	"BL"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	117	-110.8691561	32.2364521
"1760"	"2011-07-13"	"FRANK'S RADIATORS & MUFFLERS SERVICE"	"2011-07-11"	"PLL"	NA	NA	NA	NA	"SOL"	5134	"S"	"NOGALES"	"HY"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	2	-110.9670821	32.1585108
"1761"	"2011-07-13"	"REGAL REPAIR N MAINTENANCE LLC"	"2011-07-11"	"PLL"	15	99	NA	236118	"LLC"	10220	"E"	"PLACITA PINOLE"	NA	NA	"TUCSON"	"AZ"	"85730"	NA	"N"	2	-110.774391	32.164293
"1762"	"2011-07-13"	"RUTH ROMERO"	"2011-07-11"	"SVL"	NA	NA	NA	NA	"SOL"	7383	"E"	"PLACITA DEL ANIMO"	NA	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	2	-110.8374104	32.2514545
"1763"	"2011-07-13"	"SAGUARO LANDSCAPING"	"2011-07-11"	"PLL"	15	99	NA	561730	"SOL"	3610	"E"	"BLACKLIDGE"	"DR"	"3"	"TUCSON"	"AZ"	"85716"	NA	"N"	2	-110.915688	32.2611459
"1764"	"2011-07-13"	"SAGE'S HOUSE CLEANING LLC"	"2011-01-01"	"SVL"	99	NA	NA	561720	"LLC"	10416	"E"	"ROYLSTONS"	"LN"	NA	"TUCSON"	"AZ"	"85747"	5204373339	"N"	193	-110.770198	32.153692
"1765"	"2011-07-13"	"FRAZIER SHOWS"	"2011-01-01"	"PLL"	12	14	11	713990	"LLC"	0	NA	"PO BOX 5865"	NA	NA	"SCOTTSDALE"	"AZ"	"85261"	NA	"N"	193	-111.9270991	33.6140554
"1766"	"2011-07-13"	"CLARION INN"	"2011-07-01"	"PLL"	18	99	22	721110	"LLC"	750	"W"	"STARR PASS"	"BL"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	12	-110.9814113	32.2074338
"1767"	"2011-07-13"	"PV-NTB LLC"	"2011-05-04"	"PLL"	15	99	NA	236115	"LLC"	5633	"E"	"GRANT"	"RD"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	70	-110.8720557	32.2511127
"1768"	"2011-07-13"	"WALTER'S MARKET"	"2011-07-01"	"PLL"	NA	NA	NA	NA	"LLC"	4425	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	12	-110.9678999	32.1715207
"1769"	"2011-07-13"	"SMITH FAMILY MASONRY"	"2011-07-01"	"PLL"	15	99	NA	238140	"SOL"	10248	"E"	"CALLE ESTRELLA FUGAZ"	NA	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	12	-110.774094	32.095921
"1770"	"2011-07-13"	"ACEE FORECLOSURE CLEANING"	"2011-07-11"	"SVL"	NA	NA	NA	NA	"LLC"	50	"N"	"SHADOWBROOK"	"PL"	NA	"TUCSON"	"AZ"	"85748"	4152543966	"N"	2	-110.780442	32.221573
"1771"	"2011-07-19"	"GILBERT'S TOWING"	"2011-07-01"	"SVL"	NA	NA	NA	NA	"SOL"	6230	"S"	"LOGGER"	"DR"	NA	"TUCSON"	"AZ"	"85746"	NA	"N"	18	-111.010343	32.138657
"1772"	"2011-07-19"	"SHONDA LOVE RICHARDSON"	"2011-08-01"	"SVL"	NA	NA	NA	NA	"SOL"	9002	"E"	"LINDEN"	"ST"	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	-13	-110.800465	32.244524
"1773"	"2011-07-19"	"J.E.M. AUTO REPAIR AND SON"	"2011-07-01"	"PLL"	17	99	NA	811111	"SOL"	5019	"E"	"29TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	18	-110.8860216	32.1997244
"1774"	"2011-07-19"	"MAJOR AID"	"2011-07-06"	"PLL"	15	99	NA	236118	"LLC"	2701	"W"	"CARNAUBA"	"ST"	NA	"TUCSON"	"AZ"	"857051129"	NA	"N"	13	-111.02528	32.304043
"1775"	"2011-07-19"	"STAY CLEAN SERVICES"	"2011-07-01"	"SVL"	99	98	NA	561720	"SOL"	5306	"S"	"VIA BALTRA"	NA	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	18	-110.928251	32.155862
"1776"	"2011-07-19"	"CRICKET"	"2011-07-06"	"PLL"	17	99	NA	443112	"CRP"	1928	"W"	"NAVA"	"DR"	NA	"TUCSON"	"AZ"	"85746"	5208085518	"N"	13	-111.007673	32.139149
"1777"	"2011-07-19"	"TLR BUILDERS, LLC"	"2011-08-01"	"PLL"	NA	NA	NA	NA	"LLC"	29242	"N"	"69TH"	"DR"	NA	"PEORIA"	"AZ"	"853836638"	6024784184	"N"	-13	-112.2086262	33.7473309
"1778"	"2011-07-19"	"SUBWAY"	"2011-07-07"	"PLL"	11	99	NA	722211	"LLC"	8140	"S"	"HOUGHTON"	"RD"	"100"	"TUCSON"	"AZ"	"85747"	NA	"N"	12	-110.7747015	32.1039457
"1779"	"2011-07-19"	"EVENCHIK PROPERTIES LLC"	"2002-01-01"	"PLL"	13	99	NA	531120	"LLC"	7402	"N"	"ALVERNON"	"WAY"	NA	"TUCSON"	"AZ"	"85712"	5203237121	"N"	3486	-110.9093701	32.1144622
"1780"	"2011-07-19"	"MOUNTAIN VIEW SPORTS"	"2011-08-01"	"PLL"	NA	NA	NA	NA	"SOL"	6224	"E"	"SPEEDWAY"	"BL"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	-13	-110.8596155	32.235293
"1781"	"2011-07-19"	"DAVID LIVINGSTON PRINTING AND PROMOTIONA"	"2011-05-01"	"PLL"	17	99	NA	323119	"LLC"	4720	"N"	"PLACITA CAZADOR"	NA	NA	"TUCSON"	"AZ"	"85718"	NA	"N"	79	-110.6969763	32.0836423
"1782"	"2011-07-19"	"A-BROTHER'S CERAMIC TILE"	"2011-07-07"	"PLL"	15	99	NA	238340	"SOL"	6242	"S"	"PARK"	"AV"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	12	-110.9562095	32.138411
"1783"	"2011-07-19"	"RAMEX MUSICAL"	"2011-07-01"	"PLL"	17	99	NA	711410	"SOL"	426	"W"	"IOWA"	"ST"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	18	-110.975204	32.161548
"1784"	"2011-07-19"	"PUEBLO INCOME TAX SERVICES"	"2011-07-01"	"SVL"	NA	NA	NA	NA	"PRT"	4426	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	18	-110.968543	32.1714849
"1785"	"2011-07-19"	"WHEEL DONUT"	"2011-08-01"	"PLL"	NA	NA	NA	NA	"SOL"	3860	"E"	"PIMA"	"ST"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	-13	-110.909947	32.243183
"1786"	"2011-07-19"	"SHELF RELIANCE INTERNATIONAL"	"2011-04-01"	"PLL"	17	NA	NA	454111	"LLC"	810	"N"	"2800 W"	NA	NA	"LINDON"	"UT"	"840421622"	8017569902	"N"	109	-111.773371	40.351823
"1787"	"2011-07-19"	"PRO POOL SERVICE LLC"	"2011-07-01"	"PLL"	15	99	17	238990	"LLC"	7505	"E"	"SYCAMORE PARK"	"BL"	NA	"TUCSON"	"AZ"	"85756"	5203074639	"N"	18	-110.832233	32.086068
"1788"	"2011-07-19"	"THINK ABOUT YOU LLC"	"2011-08-01"	"PLL"	NA	NA	NA	NA	"LLC"	2552	"N"	"REDINGTON"	"PL"	NA	"TUCSON"	"AZ"	"85749"	5209821001	"N"	-13	-110.733935	32.253771
"1789"	"2011-07-19"	"AKEA LLC"	"2011-07-01"	"PLL"	17	99	NA	424210	"LLC"	900	NA	"RIDGEFIELD"	"DR"	"SUITE 170"	"RALEIGH"	"NC"	"27609"	9199816110	"N"	18	-78.622649	35.86443
"1790"	"2011-07-19"	"LADIES WORKOUT EXPRESS"	"2011-06-01"	"PLL"	12	99	17	713940	"LLC"	2480	"N"	"SILVERBELL"	"RD"	"100"	"TUCSON"	"AZ"	"85745"	NA	"N"	48	-111.0138419	32.2526024
"1791"	"2011-07-19"	"CAMPBELL SUSAN BETH"	"2011-07-01"	"SVL"	NA	NA	NA	NA	"SOL"	3270	"E"	"LESTER"	"ST"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	18	-110.922729	32.2439279
"1792"	"2011-07-19"	"A LA CARTE"	"2011-07-01"	"PLL"	17	99	NA	541613	"SOL"	3505	"N"	"EUCLID"	"AV"	NA	"TUCSON"	"AZ"	"85719"	NA	"N"	18	-110.959885	32.270412
"1793"	"2011-07-19"	"OLD VAIL ROUND II LLC"	"2009-02-01"	"PLL"	13	99	NA	531120	"LLC"	10925	"E"	"CALLE VAQUEROS"	NA	NA	"TUCSON"	"AZ"	"85749"	NA	"N"	898	-110.758772	32.27771
"1794"	"2011-07-19"	"MID STATE REFRIGERATION"	"2011-07-11"	"PLL"	15	99	NA	238220	"SOL"	0	NA	"PO BOX 12215"	NA	NA	"CASA GRANDE"	"AZ"	"851300579"	NA	"N"	8	-111.7486663	32.8723081
"1795"	"2011-07-19"	"CONSTRUCTING WITH ART"	"2011-07-08"	"PLL"	15	99	17	238990	"SOL"	212	"W"	"DAHIL"	"RD"	NA	"TUCSON"	"AZ"	"857054428"	NA	"N"	11	-110.974635	32.255199
"1796"	"2011-07-19"	"LETITA CLEANING"	"2011-07-08"	"SVL"	NA	NA	NA	NA	"SOL"	6065	"S"	"COUNTRY CLUB"	"RD"	"28"	"TUCSON"	"AZ"	"85706"	NA	"N"	11	-110.9255622	32.1422881
"1797"	"2011-07-19"	"THE POLISH COTTAGE"	"2011-06-10"	"PLL"	11	99	NA	722110	"LLC"	5191	"N"	"ROCKY RIDGE"	"PL"	NA	"TUCSON"	"AZ"	"857506005"	NA	"N"	39	-110.839738	32.301378
"1798"	"2011-07-19"	"LEONILA ANGOB AGBADA"	"2011-05-20"	"PLL"	13	99	NA	531190	"TRT"	7926	"E"	"BEVERLY"	"ST"	NA	"TUCSON"	"AZ"	"85710"	NA	"N"	60	-110.822677	32.2086309
"1799"	"2011-07-19"	"BREAKAWAY MEDIA"	"2011-07-09"	"PLL"	9	NA	NA	511130	"SOL"	4950	"E"	"COPPER"	"ST"	NA	"TUCSON"	"AZ"	"857122026"	5203200858	"N"	10	-110.886319	32.2544449
"1800"	"2011-07-19"	"A HANDY ONE"	"2011-07-10"	"SVL"	99	98	NA	238110	"COT"	0	NA	"POB 786"	NA	NA	"TUCSON"	"AZ"	"85702"	NA	"N"	9	-110.9358059	32.2569481
"1801"	"2011-07-19"	"FORWARD INTELLIGENCE SYSTEMS"	"2011-07-01"	"SVL"	99	98	NA	541511	"LLC"	4021	"E"	"GRANT"	"ROAD"	"105"	"TUCSON"	"AZ"	"857122568"	5204771349	"N"	18	-110.9069502	32.2510522
"1802"	"2011-07-19"	"TIP TOP NAIL BY TONY"	"2011-07-01"	"SVL"	NA	NA	NA	NA	"SOL"	3958	"N"	"ORACLE"	"RD"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	18	-110.9776489	32.2785674
"1803"	"2011-07-19"	"LJL LLC"	"2011-01-01"	"PLL"	13	99	NA	531120	"LLC"	2620	"N"	"SANTA LUCIA"	"DR"	NA	"TUCSON"	"AZ"	"857153142"	NA	"N"	199	-110.849776	32.255055
"1804"	"2011-07-19"	"LJL LLC"	"2011-01-01"	"PLL"	13	99	NA	531120	"LLC"	1647	"N"	"ALVERNON"	"WY"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	199	-110.9103059	32.2429338
"1805"	"2011-07-19"	"JOHNNY BARNES MOBILE REPAIR"	"2011-07-11"	"SVL"	99	98	NA	811310	"SOL"	3444	"S"	"MANITOBA"	"AV"	NA	"TUCSON"	"AZ"	"85730"	NA	"N"	8	-110.819369	32.181221
"1806"	"2011-07-19"	"CANDICE HORNUNG"	"2011-07-12"	"SVL"	99	98	NA	812112	"SOL"	7881	"E"	"NICARAGUA"	"DR"	NA	"TUCSON"	"AZ"	"85730"	5202607684	"N"	7	-110.824544	32.179788
"1807"	"2011-07-19"	"J & R TRANSMISSION"	"2011-07-11"	"PLL"	NA	NA	NA	NA	"SOL"	4055	"E"	"29TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	8	-110.9057201	32.2002628
"1808"	"2011-07-19"	"RJ'S REPLAYS"	"2011-03-18"	"PLL"	11	99	NA	722211	"LLC"	5769	"E"	"SPEEDWAY"	"BL"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	123	-110.8691561	32.2364521
"1809"	"2011-07-19"	"FRANK'S RADIATORS & MUFFLERS SERVICE"	"2011-07-11"	"PLL"	NA	NA	NA	NA	"SOL"	5134	"S"	"NOGALES"	"HY"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	8	-110.9670821	32.1585108
"1810"	"2011-07-19"	"REGAL REPAIR N MAINTENANCE LLC"	"2011-07-11"	"PLL"	15	99	NA	236118	"LLC"	10220	"E"	"PLACITA PINOLE"	NA	NA	"TUCSON"	"AZ"	"85730"	NA	"N"	8	-110.774391	32.164293
"1811"	"2011-07-19"	"RUTH ROMERO"	"2011-07-11"	"SVL"	NA	NA	NA	NA	"SOL"	7383	"E"	"PLACITA DEL ANIMO"	NA	NA	"TUCSON"	"AZ"	"85715"	NA	"N"	8	-110.8374104	32.2514545
"1812"	"2011-07-19"	"SAGUARO LANDSCAPING"	"2011-07-11"	"PLL"	15	99	NA	561730	"SOL"	3610	"E"	"BLACKLIDGE"	"DR"	"3"	"TUCSON"	"AZ"	"85716"	NA	"N"	8	-110.915688	32.2611459
"1813"	"2011-07-19"	"SAGE'S HOUSE CLEANING LLC"	"2011-01-01"	"SVL"	99	NA	NA	561720	"LLC"	10416	"E"	"ROYLSTONS"	"LN"	NA	"TUCSON"	"AZ"	"85747"	5204373339	"N"	199	-110.770198	32.153692
"1814"	"2011-07-19"	"FRAZIER SHOWS"	"2011-01-01"	"PLL"	12	14	11	713990	"LLC"	0	NA	"PO BOX 5865"	NA	NA	"SCOTTSDALE"	"AZ"	"85261"	NA	"N"	199	-111.9270991	33.6140554
"1815"	"2011-07-19"	"CLARION INN"	"2011-07-01"	"PLL"	18	99	22	721110	"LLC"	750	"W"	"STARR PASS"	"BL"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	18	-110.9814113	32.2074338
"1816"	"2011-07-19"	"PV-NTB LLC"	"2011-05-04"	"PLL"	15	99	NA	236115	"LLC"	5633	"E"	"GRANT"	"RD"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	76	-110.8720557	32.2511127
"1817"	"2011-07-19"	"WALTER'S MARKET"	"2011-07-01"	"PLL"	NA	NA	NA	NA	"LLC"	4425	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	18	-110.9678999	32.1715207
"1818"	"2011-07-19"	"SMITH FAMILY MASONRY"	"2011-07-01"	"PLL"	15	99	NA	238140	"SOL"	10248	"E"	"CALLE ESTRELLA FUGAZ"	NA	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	18	-110.774094	32.095921
"1819"	"2011-07-19"	"ACEE FORECLOSURE CLEANING"	"2011-07-11"	"SVL"	NA	NA	NA	NA	"LLC"	50	"N"	"SHADOWBROOK"	"PL"	NA	"TUCSON"	"AZ"	"85748"	4152543966	"N"	8	-110.780442	32.221573
"1820"	"2011-07-20"	"SALIBA'S EXTENDED CARE"	"2011-08-01"	"PLL"	NA	NA	NA	NA	"LLC"	1776	"NW"	"PEACHTREE"	NA	NA	"ATLANTA"	"GA"	"30309"	NA	"N"	-12	-84.3933777	33.8027527
"1821"	"2011-07-20"	"DEVON REALTY LLLP"	"2008-01-01"	"PLL"	13	99	NA	531120	"LLL"	260	"E"	"BROWN"	"ST"	"SU 315"	"BIRMINGHAM"	"MI"	"48009"	NA	"N"	1296	-83.2133185	42.5439565
"1822"	"2011-07-20"	"WESTWOOD CONTRACTORS INC"	"2011-06-20"	"PLL"	15	NA	NA	236116	"CRP"	951	"W"	"7TH"	"ST"	NA	"FORT WORTH"	"TX"	"76102"	8178773800	"N"	30	-97.3367827	32.7509681
"1823"	"2011-07-20"	"PICKLED PINK LLC"	"2011-06-01"	"PLL"	17	99	NA	311422	"LLC"	4037	"E"	"4TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	49	-110.906269	32.230096
"1824"	"2011-07-20"	"SUKY SHOP AUTO PLUS ELECTRIC"	"2011-07-01"	"PLL"	17	99	NA	811111	"LLC"	4601	"S"	"7TH"	"AVE"	NA	"TUCSON"	"AZ"	"85714"	NA	"N"	19	-110.9687985	32.1674546
"1825"	"2011-07-20"	"HAM MIDVALE, LLC"	"2011-07-01"	"PLL"	13	99	NA	531120	"LLC"	200	"N"	"MARYLAND"	"AVE"	"#201"	"GLENDALE"	"CA"	"91206"	8182408727	"N"	19	-75.5844429	39.7295693
"1826"	"2011-07-20"	"HAMILTON DISTILLERS"	"2011-06-13"	"PLL"	17	99	NA	312140	"LLC"	209	"N"	"HOFF"	"AVE"	NA	"TUCSON"	"AZ"	"857058537"	NA	"N"	37	-110.9648219	32.2239412
"1827"	"2011-07-20"	"SHAWN ABRAHAMS"	"2011-01-21"	"PLL"	13	99	NA	531120	"SOL"	11136	NA	"OPHIR"	"DR"	NA	"LOS ANGELES"	"CA"	"90024"	3108890222	"N"	180	-118.4563857	34.06921
"1828"	"2011-07-20"	"REDMON LAW GROUP PLC"	"2011-07-01"	"SVL"	99	98	NA	541110	"LLC"	177	"N"	"CHURCH"	"AVE"	NA	"TUCSON"	"AZ"	"85701"	5203029575	"N"	19	-110.973406	32.223954
"1829"	"2011-07-20"	"CAMINO REAL RECOVERY CENTER"	"2011-09-01"	"SVL"	NA	NA	NA	NA	"LLC"	11302	"E"	"SUNDANCE"	"DR"	NA	"TUCSON"	"AZ"	"85749"	5207491816	"N"	-43	-110.750959	32.255464
"1830"	"2011-07-20"	"ROSALES ICE CREAM"	"2011-09-01"	"PLL"	NA	NA	NA	NA	"SOL"	6010	"S"	"MASTERSON"	"AVE"	"26"	"TUCSON"	"AZ"	"85706"	5204016439	"N"	-43	-110.92259	32.142645
"1831"	"2011-07-20"	"LODGE REALTY LLLP"	"2008-01-01"	"PLL"	13	99	NA	531120	"LLL"	6250	"E"	"GRANT"	"RD"	NA	"TUCSON"	"AZ"	"85712"	NA	"N"	1296	-110.859674	32.249679
"1832"	"2011-07-20"	"CECI'S HAIR DESIGN LLC"	"2011-07-01"	"PLL"	17	99	98	812112	"LLC"	4502	"N"	"PASEO IMURIS"	NA	NA	"TUCSON"	"AZ"	"85750"	NA	"N"	19	-110.868261	32.289442
"1833"	"2011-07-20"	"VICTORIA ANN MYERSON TRUST"	"2011-01-01"	"PLL"	13	99	NA	531120	"TRT"	0	NA	"PO BOX 64605"	NA	NA	"TUCSON"	"AZ"	"85728"	NA	"N"	200	-110.9384972	32.0757381
"1834"	"2011-07-20"	"USB SOLARCITY MASTER TENANT III LLC"	"2011-05-01"	"PLL"	14	99	15	522220	"LLC"	1410	"SE"	"MORRISON"	"ST"	"STE 750"	"PORTLAND"	"OR"	"97205"	5032190683	"N"	80	-122.6866291	45.5211045
"1835"	"2011-07-20"	"VAM REALTY LIMITED PARTNERSHIP"	"2011-01-01"	"PLL"	13	99	NA	531120	"PRT"	0	NA	"PO BOX 64605"	NA	NA	"TUCSON"	"AZ"	"85728"	NA	"N"	200	-110.9384972	32.0757381
"1836"	"2011-07-20"	"SUNGEVITY USB RESIDENTIAL LESSEE 2011"	"2011-04-01"	"PLL"	14	99	15	522220	"LLC"	1410	"SW"	"MORRISON"	"ST"	"750"	"PORTLAND"	"OR"	"97205"	5032190683	"N"	110	-122.6866291	45.5211045
"1837"	"2011-07-20"	"DAVID MOSS PLUMBING INC"	"2011-07-13"	"PLL"	15	99	NA	238220	"CRP"	2165	"E"	"LA JOLLA"	"DR"	NA	"TEMPE"	"AZ"	"85282"	NA	"N"	7	-111.893608	33.388898
"1838"	"2011-07-20"	"PARAMOUNT QUALITY CONSTRUCTION LLC"	"2011-01-01"	"PLL"	15	99	NA	236115	"LLC"	9830	"E"	"SPANISH FLOWER"	"CT"	NA	"TUCSON"	"AZ"	"85748"	NA	"N"	200	-110.782612	32.2026619
"1839"	"2011-07-20"	"SAMGONZA"	"2011-07-13"	"PLL"	17	99	NA	454390	"PRT"	1402	"W"	"AJO"	"WY"	"124"	"TUCSON"	"AZ"	"85713"	NA	"N"	7	-110.9956748	32.1804772
"1840"	"2011-07-20"	"LAW OFFICES OF MALCOLM K RYDER LC"	"2011-01-01"	"SVL"	99	NA	NA	541110	"LLC"	180	"E"	"5TH"	"ST"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	200	-110.9688844	32.2290025
"1841"	"2011-07-20"	"ARIZONA NATURE AQUATICS"	"2011-08-31"	"PLL"	NA	NA	NA	NA	"SOL"	3025	"N"	"CAMPBELL"	"AVE"	"STE 181"	"TUCSON"	"AZ"	"857192890"	NA	"N"	-42	-110.9443353	32.26176
"1842"	"2011-07-20"	"CONCEPT COMMERCIAL CONSTRUCTION LLC"	"2011-07-13"	"PLL"	15	99	NA	236220	"LLC"	1324	"N"	"FARRELL"	"CT"	"STE 118"	"GILBERT"	"AZ"	"852331946"	4806322381	"N"	7	-111.815698	33.373867
"1843"	"2011-07-20"	"GREENWAY PET CLINIC, PLLC"	"2011-06-01"	"PLL"	17	99	NA	541940	"LLC"	8987	"E"	"TANQUE VERDE"	"RD"	"#309-258"	"TUCSON"	"AZ"	"85749"	5207491736	"N"	49	-110.7998162	32.2600152
"1844"	"2011-07-20"	"SCRAPPY'S LANDSCAPING"	"2011-07-15"	"PLL"	15	99	NA	561730	"SOL"	434	"W"	"TENNESSEE"	"ST"	NA	"TUCSON"	"AZ"	"85734"	NA	"N"	5	-110.9758505	32.1661699
"1845"	"2011-07-20"	"ANGEL GLOBAL, LLC"	"2011-06-21"	"SVL"	99	98	NA	541990	"LLC"	0	NA	"PO BOX 57294"	NA	NA	"TUCSON"	"AZ"	"85732"	NA	"N"	29	-110.9384972	32.0757381
"1846"	"2011-07-20"	"SAVE AUTOMOTIVE"	"2011-07-13"	"PLL"	17	99	NA	811111	"LLC"	4702	"S"	"12TH"	"AV"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	7	-110.9780033	32.1667286
"1847"	"2011-07-20"	"MONGE HANDYMAN"	"2011-07-15"	"PLL"	15	99	NA	236118	"SOL"	5807	"S"	"RANDALL"	"BLVD"	NA	"TUCSON"	"AZ"	"85706"	NA	"N"	5	-110.951759	32.146557
"1848"	"2011-07-20"	"DIAMOND TAIL CONSTRUCTION LLC"	"2006-12-01"	"PLL"	NA	NA	NA	NA	"LLC"	6820	"N"	"LOST DUTCHMAN"	NA	NA	"PARADISE VALLEY"	"AZ"	"85253"	5204000473	"N"	1692	-111.960182	33.537495
"1849"	"2011-07-20"	"KAREN P LINGELBACH"	"2011-07-01"	"PLL"	17	NA	NA	454390	"SOL"	36380	"S"	"WIND CREST"	"DR"	NA	"TUCSON"	"AZ"	"85739"	NA	"N"	19	-110.869416	32.546279
"1850"	"2011-07-20"	"INTERIORS IN DESIGN LLC"	"2011-01-01"	"PLL"	17	99	NA	541410	"LLC"	0	NA	"PO BOX 30335"	NA	NA	"TUCSON"	"AZ"	"85751"	NA	"N"	200	-110.9384972	32.0757381
"1851"	"2011-07-20"	"MARISCO'S EL MARINERO"	"2011-07-14"	"PLL"	99	NA	NA	722330	"SOL"	742	"W"	"OHIO"	"ST"	NA	"TUCSON"	"AZ"	"85714"	5204094543	"N"	6	-110.9809636	32.168011
"1852"	"2011-07-20"	"SOLAR H2O LEASING LLC"	"2011-06-01"	"PLL"	14	99	NA	999999	"LLC"	9121	"E"	"TANQUE VERDE"	"RD"	"#105-323"	"TUCSON"	"AZ"	"85749"	5207605004	"N"	49	-110.7974342	32.2591364
"1853"	"2011-07-20"	"TUCSON PERSONAL FITNESS"	"2011-07-14"	"PLL"	13	99	14	713940	"LLC"	1111	"N"	"MAIN"	"AV"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	6	-110.9781264	32.2363278
"1854"	"2011-07-20"	"TUCSON PERSONAL FITNESS"	"2011-07-14"	"PLL"	13	99	14	713940	"LLC"	1111	"N"	"MAIN"	"AV"	NA	"TUCSON"	"AZ"	"85705"	NA	"N"	6	-110.9781264	32.2363278
"1855"	"2011-07-20"	"NOESIS MANAGEMENT COMPANY"	"2011-07-01"	"SVL"	99	98	NA	812990	"SOL"	3231	"E"	"TERRA ALTA"	"BLVD"	NA	"TUCSON"	"AZ"	"85716"	NA	"N"	19	-110.9239314	32.2300429
"1856"	"2011-07-20"	"SYNCARDIA SYSTEMS, INC"	"2004-09-07"	"PLL"	17	99	NA	339113	"CRP"	1992	"E"	"SILVERLAKE"	"RD"	NA	"TUCSON"	"AZ"	"85713"	NA	"N"	2507	-110.9423436	32.2016124
"1857"	"2011-07-20"	"JESSICA AKOSSIWA COHEN"	"2011-07-14"	"SVL"	NA	NA	NA	NA	NA	4349	"E"	"28TH"	"ST"	NA	"TUCSON"	"AZ"	"85711"	NA	"N"	6	-110.899328	32.200957
"1858"	"2011-07-20"	"DAVID J FAIRLEY OD LLC"	"2011-04-14"	"PLL"	NA	NA	NA	NA	"LLC"	1650	NA	"E TUCSON MARKETPLACE"	NA	NA	"TUCSON"	"AZ"	"85713"	5207917355	"N"	97	-110.9467659	32.1799708
"1859"	"2011-07-20"	"GO MAC GO"	"2011-07-14"	"PLL"	NA	NA	NA	NA	"LLP"	3926	"E"	"1ST ST"	NA	NA	"TUCSON"	"AZ"	"85711"	5209060315	"N"	6	-110.908735	32.235031
"1860"	"2011-07-20"	"FREEDOM ENTERPRISES VENDING"	"2011-07-01"	"PLL"	17	99	NA	454210	"SOL"	2020	"S"	"COLUMBUS"	"BL"	"479"	"TUCSON"	"AZ"	"85711"	NA	"N"	19	-110.90198	32.198264
"1861"	"2011-07-20"	"C&C SCAPES"	"2011-07-01"	"PLL"	15	99	NA	561730	"LLC"	38015	"S"	"GADDIS"	"LN"	NA	"MARANA"	"AZ"	"85658"	NA	"N"	19	-111.258035	32.533561
"1862"	"2011-07-20"	"MANTELERIA Y COSTURAS IRAITH'S"	"2011-08-01"	"PLL"	NA	NA	NA	NA	"SOL"	6235	"S"	"MANUS"	"PL"	NA	"TUCSON"	"AZ"	"85746"	NA	"N"	-12	-111.006751	32.138612
"1863"	"2011-07-20"	"OMEGA PROPERTY SERVICES"	"2011-07-15"	"PLL"	15	99	NA	236118	"SOL"	7310	"S"	"CAMINO MIRLO"	NA	NA	"TUCSON"	"AZ"	"85747"	NA	"N"	5	-110.723863	32.118189
"1864"	"2011-07-20"	"EMBRACE HEALTH AND WELLNESS, PLLC"	"2011-07-01"	"SVL"	99	98	NA	621399	"LLC"	6979	"E"	"BROADWAY"	"BL"	"119"	"TUCSON"	"AZ"	"85710"	5204778326	"N"	19	-110.8433386	32.2224593
"1865"	"2011-07-20"	"J&B CONSTRUCTION & MAINTENANCE SERVICES"	"2011-07-01"	"PLL"	15	NA	NA	236220	"LLC"	1966	"E"	"CALLE DE ARCOS"	NA	NA	"TEMPE"	"AZ"	"85284"	4807799310	"N"	19	-111.903284	33.333938
