"Activity_Code_1","Accept_Date","Business_Name","Start_Date","License_Type","Activity_Code_2","Activity_Code_3","NAICS_Code","Owner_Type","Street_Number","Street_Direction","Street_Name","Street_Suffix","Suite.Apt_No.","City","State","Zip_Code","Phone","N_U_Q","start_to_approved","lon","lat","activity_category","dist_to_closest_stop","closest_stop"
17,2012-09-19,"FIRE AND IRON MC STATION 74","2012-09-01","PLL",99,NA,541890,"PRT",816,"S","LEHIGH","DR",NA,"TUCSON","AZ",85710,NA,"N",18,-110.847479,32.21057,"Retail Sales",5.78520912462907,"HEWA(SE)"
17,2011-11-23,"CRIMSON LOVE ATTIRE","2011-12-01","PLL",99,NA,454111,"SOL",20,"E","HATFIELD","PL",NA,"TUCSON","AZ",85706,NA,"N",-8,-110.967159,32.136477,"Retail Sales",0.0697989279096944,"BR6A(SE)"
17,2011-07-20,"MOBILE WINDOW TINT","2011-07-18","PLL",99,NA,811112,"SOL",3331,"E","BERMUDA","ST",NA,"TUCSON","AZ",85716,NA,"N",2,-110.921566,32.256372,"Retail Sales",1.45338850748318,"HEWA(SE)"
17,2012-08-01,"MANAKAMANA INC","2012-07-30","PLL",99,NA,447110,"CRP",4100,"E","29TH","ST","APT 13101","TUCSON","AZ",857116170,5205513944,"N",2,-110.9035904,32.1994861,"Retail Sales",2.5052708718343,"HEWA(SE)"
17,2011-11-02,"THE POOLFESSIONAL","2011-10-26","PLL",99,NA,561790,"SOL",4511,"E","5TH","ST",NA,"TUCSON","AZ",85748,NA,"N",7,-110.8968373,32.228847,"Retail Sales",2.89916549745674,"HEWA(SE)"
17,2012-03-30,"CWT #4","2012-01-01","PLL",99,NA,452910,NA,5121,"S","CALLE SANTA CRUZ",NA,"#135","TUCSON","AZ",85706,NA,"N",89,-110.9899225,32.1586574,"Retail Sales",0.271143523151073,"COCN(SE)"
17,2012-12-26,"DIVIDED SKY GOODS","2012-12-20","PLL",99,NA,454111,"SOL",727,"E","1ST","ST",NA,"TUCSON","AZ",85719,NA,"N",6,-110.960151,32.234644,"Retail Sales",0.111861830842914,"UNTY(CR)"
17,2012-03-15,"ARTFULL-CRAFTER","2012-03-07","PLL",99,NA,454390,"SOL",2146,"N","ISABELL","BLVD",NA,"TUCSON","AZ",85712,NA,"N",8,-110.904506,32.248085,"Retail Sales",2.45042839957239,"HEWA(SE)"
17,2011-01-26,"CHRIS RICHARDS PHOTOGRAPHY","2011-01-01","PLL",99,NA,541921,"SOL",202,"E","UNIVERSITY","BL",NA,"TUCSON","AZ",85705,NA,"N",25,-110.9684777,32.2314873,"Retail Sales",0.00457632478339797,"CO6A(NE)"
17,2012-10-10,"LIFE IS A DOODLE LLC","2012-10-03","PLL",99,NA,454390,"LLC",1341,"E","GREENLEE","RD",NA,"TUCSON","AZ",85719,NA,"N",7,-110.950867,32.270877,"Retail Sales",0.0191619864667802,"2SHI(CR)"
17,2013-05-08,"LASH HAUS LLC","2013-04-21","PLL",99,NA,812112,"LLC",5470,"E","SPEEDWAY","BL",NA,"TUCSON","AZ",85712,NA,"N",17,-110.8759299,32.2355284,"Retail Sales",4.12085264640066,"HEWA(SE)"
17,2011-06-22,"SMOKE 4 LESS SMOKE SHOP","2011-06-20","PLL",99,NA,453991,"SOL",1905,"E","GRANT","RD",NA,"TUCSON","AZ",85719,NA,"N",2,-110.9435319,32.2504602,"Retail Sales",0.169931427722361,"HEWA(SE)"
17,2015-04-08,"STAR SMOKE SHOP #170","2015-04-01","PLL",99,NA,453991,"LLC",3457,"E","SPEEDWAY","BLVD",NA,"TUCSON","AZ",85716,NA,"N",7,-110.918865,32.23655,"Retail Sales",1.61155970245418,"HEWA(SE)"
17,2013-02-27,"D' PELUCHE","2013-02-22","PLL",99,NA,454390,"SOL",750,"W","NEBRASKA","ST",NA,"TUCSON","AZ",85706,NA,"N",5,-110.980209,32.156218,"Retail Sales",0.00912512605630949,"CUFR(CR)"
17,2012-05-16,"GIACALONE PATRICIA PA.","2012-05-11","PLL",99,NA,541870,"SOL",1501,"E","MOSSMAN","RD","SPACE 1","TUCSON","AZ",85706,NA,"N",5,-110.948898,32.143639,"Retail Sales",0.0920828875034591,"2SCH(CR)"
17,2012-10-10,"GODBOUT ENTERPRISES","2012-10-01","PLL",99,NA,454111,"GEN",4449,"E","16TH","ST",NA,"TUCSON","AZ",85711,5206659747,"N",9,-110.897691,32.214951,"Retail Sales",2.84970423714807,"HEWA(SE)"
17,2012-08-08,"FAB AUTO PAINT LLC","2012-05-25","PLL",99,NA,811121,"LLC",2110,"N","STONE","AV",NA,"TUCSON","AZ",85705,NA,"N",75,-110.971532,32.247372,"Retail Sales",0.034944620042416,"COST(SE)"
17,2014-06-18,"OLD PUEBLO LAUNDROMAT","2014-01-10","PLL",99,NA,812310,"SOL",341,"S","TUCSON","BLVD",NA,"TUCSON","AZ",85706,NA,"N",159,-110.934812,32.217702,"Retail Sales",0.679713606580668,"HEWA(SE)"
17,2011-02-02,"BIRDS OF A FEATHER","2011-02-01","PLL",99,NA,541490,"PRT",1135,"E","SMOOT","DR",NA,"TUCSON","AZ",85719,NA,"N",1,-110.954422,32.276947,"Retail Sales",0.0681723844623944,"2SOL(CR)"
17,2012-08-08,"AZURE MOON WICKS-N-CHARMS LLC","2012-06-12","PLL",99,NA,454390,"LLC",729,"S","PANTANO","PKWY",NA,"TUCSON","AZ",85710,NA,"N",57,-110.826151,32.211627,"Retail Sales",7.0319511798558,"HEWA(SE)"
17,2015-01-21,"SHUNA SIE","2015-01-15","PLL",99,NA,454111,"SOL",3505,"E","ELIDA","ST",NA,"TUCSON","AZ",85716,NA,"N",6,-110.917674,32.242743,"Retail Sales",1.68105045162841,"HEWA(SE)"
17,2011-03-16,"GQFISH","2011-03-14","PLL",99,NA,453910,"SOL",4700,"N","KOLB","RD","11110","TUCSON","AZ",85750,NA,"N",2,-110.838541,32.2923183,"Retail Sales",6.30204380397262,"HEWA(SE)"
17,2014-12-24,"LESLIE LEATHERS PHOTOGRAPHY","2014-12-22","PLL",99,NA,541921,"SOL",8151,"E","HELEN","ST",NA,"TUCSON","AZ",85715,NA,"N",2,-110.818021,32.237344,"Retail Sales",7.50509755369217,"HEWA(SE)"
17,2011-05-11,"BREAKTHROUGH AUTO GLASS","2011-05-02","PLL",99,NA,811122,"SOL",5133,"S","RENEWAL","LN",NA,"TUCSON","AZ",85747,NA,"N",9,-110.77184,32.1585285,"Retail Sales",10.2128618097895,"HEWA(SE)"
17,2012-01-25,"SMART WIRELESS","2012-01-01","PLL",99,NA,443112,"SOL",4865,"S","PARK","AV",NA,"TUCSON","AZ",85714,NA,"N",24,-110.9561703,32.1642396,"Retail Sales",0.0339998003357627,"2SOL(CR)"
17,2014-11-05,"TUCSON NATIVES LLC","2014-11-03","PLL",15,NA,236118,"LLC",934,"S","MAGNOLIA","AVE",NA,"TUCSON","AZ",85711,5203581199,"N",2,-110.883185,32.209641,"Retail Sales",3.69789259196629,"HEWA(SE)"
17,2013-03-06,"DONNA M ELLEFSON","2013-03-03","PLL",99,NA,811490,"SOL",2621,"N","COLUMBUS","BL",NA,"TUCSON","AZ",85712,NA,"N",3,-110.901575,32.254954,"Retail Sales",2.621504121041,"HEWA(SE)"
17,2011-10-05,"MATAHARI'S VAULT","2011-08-01","PLL",99,NA,448120,"SOL",5744,"E","1ST","ST",NA,"TUCSON","AZ",85711,NA,"N",65,-110.869441,32.2349869,"Retail Sales",4.50011307394029,"HEWA(SE)"
17,2012-01-25,"JUNE'S CORNER STORE LLC","2012-01-01","PLL",99,NA,453220,"LLC",143,"N","STONE","AVE",NA,"TUCSON","AZ",85701,NA,"N",24,-110.9717536,32.2239174,"Retail Sales",0.0432186000769161,"COCH(NW)"
17,2014-03-26,"SEA FOOD WHOLESALE & RETAIL CO","2014-03-20","PLL",99,NA,424420,"SOL",4733,"S","12TH","AVE",NA,"TUCSON","AZ",85714,NA,"N",6,-110.9773215,32.1661762,"Retail Sales",0.0128381172202038,"GRCU(WB)"
17,2012-09-19,"THE BEADED GEKO","2012-09-01","PLL",99,NA,339914,"SOL",8185,"E","MESQUITE RIDGE","CIR",NA,"TUCSON","AZ",857104279,NA,"N",18,-110.8189045,32.2187825,"Retail Sales",7.4549861911598,"HEWA(SE)"
17,2011-01-19,"FRANK JOHNSON AUTOMOTIVE REFINISHING","2011-01-01","PLL",99,NA,441310,"CRP",1028,"S","CURTIS","AV",NA,"TUCSON","AZ",85719,NA,"N",18,-110.950695,32.208812,"Retail Sales",0.0292303086768768,"2SHI(CR)"
17,2011-08-24,"KSR PERFORMANCE SALVAGE","2011-06-01","PLL",NA,NA,441310,"LLC",4153,"E","STONY MEADOW","DR",NA,"TUCSON","AZ",85756,5205480107,"N",84,-110.903685,32.125445,"Retail Sales",2.50177204117149,"HEWA(SE)"
17,2013-10-23,"ROYAL HOOKAH LOUNGE","2013-10-18","PLL",99,NA,453998,"SOL",347,"N","4TH","AVE",NA,"TUCSON","AZ",85705,NA,"N",5,-110.9657147,32.2261997,"Retail Sales",0.00623655510103333,"4A5S(CR)"
17,2013-05-15,"FIRM CAREGIVING AND BOARDING LLC","2013-05-08","PLL",99,NA,448190,"LLC",7671,"E","TANQUE VERDE","RD","APT 541","TUCSON","AZ",857153669,NA,"N",7,-110.8294652,32.2518675,"Retail Sales",6.83517957547964,"HEWA(SE)"
17,2013-03-06,"GBO ORTHOPEDICS LLC","2013-01-01","PLL",99,NA,446199,"LLC",9241,"E","VISCO","PL",NA,"TUCSON","AZ",85710,NA,"N",64,-110.794296,32.223538,"Retail Sales",8.89299105427622,"HEWA(SE)"
17,2013-10-23,"INTERNATIONAL DESIGN & FURNITURE","2013-08-01","PLL",99,NA,337212,"LLC",414,"N","5TH","AVE",NA,"TUCSON","AZ",85705,NA,"N",83,-110.9670883,32.2266039,"Retail Sales",0.0695136082227418,"TOCO(SE)"
17,2013-10-23,"SAUL'S AUTO SALES","2013-10-16","PLL",99,NA,441120,"SOL",1351,"S","6TH","AVE",NA,"TUCSON","AZ",85713,5203002278,"N",7,-110.968198,32.204886,"Retail Sales",0.0090033236646339,"BR6A(SE)"
17,2011-11-09,"WILDCAT MARKET AND LIQUOR","2011-11-01","PLL",99,NA,445110,"LLC",2114,"W","GRANT","RD","#165","TUCSON","AZ",857451141,5052314779,"N",8,-111.012237,32.2516678,"Retail Sales",1.57477083365857,"COCN(SE)"
17,2014-03-26,"HEALING ARTS","2014-03-21","PLL",99,NA,454390,"PRT",4245,"E","KINGS","RD",NA,"TUCSON","AZ",85711,NA,"N",5,-110.901157,32.222385,"Retail Sales",2.64687698750768,"HEWA(SE)"
17,2012-03-21,"A PERFECT PANTRY","2012-02-22","PLL",99,NA,452990,"SOL",21,"E","CONGRESS","ST",NA,"TUCSON","AZ",85701,NA,"N",28,-110.970871,32.222186,"Retail Sales",0.00368247723065889,"COST(SE)"
17,2013-04-17,"SI02","2013-04-10","PLL",99,NA,454390,"PRT",3318,"N","1ST","AV",NA,"TUCSON","AZ",85719,NA,"N",7,-110.960569,32.267017,"Retail Sales",0.136242845534162,"UNTY(CR)"
17,2011-02-25,"THE PROJECT","2010-12-01","PLL",99,NA,337110,"SOL",5140,"E","CALLE LAS LILAS",NA,NA,"TUCSON","AZ",85711,NA,"N",86,-110.882863,32.215648,"Retail Sales",3.71647123945546,"HEWA(SE)"
17,2013-07-17,"THIRD EYE ILLUSTRATIONZ","2013-07-12","PLL",99,NA,453998,"SOL",600,"N","PANTANO","RD","123","TUCSON","AZ",85710,9285147964,"N",5,-110.8227375,32.2290246,"Retail Sales",7.23011655596762,"HEWA(SE)"
17,2013-09-25,"DEVIANT DEVICES","2013-09-23","PLL",99,NA,454111,"SOL",6044,"E","15TH","ST",NA,"TUCSON","AZ",85711,NA,"N",2,-110.862803,32.215252,"Retail Sales",4.8891242970488,"HEWA(SE)"
17,2012-01-25,"JULIE B WINGATE","2012-01-01","PLL",99,NA,454390,"SOL",3023,"N","GAIA","PL",NA,"TUCSON","AZ",85745,NA,"N",24,-111.031263,32.262369,"Retail Sales",2.68620146872476,"COCN(SE)"
17,2011-01-12,"ZEN BEAUTY SPA","2011-01-10","PLL",99,NA,812112,"SOL",4262,"N","1ST","AV","130","TUCSON","AZ",85719,NA,"N",2,-110.961071,32.2841467,"Retail Sales",0.165540019060992,"UNTY(CR)"
17,2012-10-17,"MARIE & ROBERT REGO","2012-10-11","PLL",99,NA,454390,"PRT",4675,"S","HARRISON","RD","238","TUCSON","AZ",85730,NA,"N",6,-110.7875095,32.165445,"Retail Sales",9.29560172835488,"HEWA(SE)"
17,2012-10-17,"AFFORDABLE APPLIANCE REPAIR OF GREATER T","2012-10-10","PLL",99,NA,811412,"SOL",9395,"E","FIELD CANYON","PL",NA,"TUCSON","AZ",85710,NA,"N",7,-110.792048,32.204352,"Retail Sales",9.02629342552398,"HEWA(SE)"
17,2012-03-21,"SILVER NUGGET TRAINS & THINGS","2012-02-15","PLL",99,NA,454390,"SOL",7309,"E","35TH","ST",NA,"TUCSON","AZ",85710,5207514609,"N",35,-110.83564,32.193424,"Retail Sales",6.47853177457051,"HEWA(SE)"
17,2012-01-25,"RITA WALTERS ART GALLERY AND CRAFTER'S G","2012-01-23","PLL",99,NA,453220,"SOL",412,"W","CONSTITUTION","DR",NA,"TUCSON","AZ",85748,NA,"N",2,-110.777244,32.226192,"Retail Sales",9.88941103343785,"HEWA(SE)"
17,2014-09-10,"SPELMAN JEWELRY","2014-09-01","PLL",99,NA,454390,"SOL",9765,"E","COLETTE","ST",NA,"TUCSON","AZ",85748,NA,"N",9,-110.783402,32.230132,"Retail Sales",9.52906635934085,"HEWA(SE)"
17,2012-03-21,"K2 RESEARCH","2012-03-10","PLL",99,NA,541712,"SOL",5673,"E","18TH","ST",NA,"TUCSON","AZ",85711,5207487974,"N",11,-110.871885,32.21232,"Retail Sales",4.35836312576451,"HEWA(SE)"
17,2014-01-15,"ROCK ON","2014-01-01","PLL",99,NA,448310,"LLC",4500,"N","ORACLE","RD",NA,"TUCSON","AZ",85705,NA,"N",14,-110.9738677,32.2886878,"Retail Sales",0.0754471894199294,"BRCU(SW)"
17,2014-04-02,"JN GARDENS","2014-03-26","PLL",99,NA,445230,"SOL",2801,"W","CALLE CUERO DE VACA",NA,NA,"TUCSON","AZ",85745,NA,"N",7,-111.026824,32.244242,"Retail Sales",2.42733226889867,"COCN(SE)"
17,2013-07-24,"COPPERZAP LLC","2013-06-20","PLL",99,NA,331525,"LLC",5151,"E","BROADWAY","BLVD","1600","TUCSON","AZ",857113777,NA,"N",34,-110.8822185,32.2222044,"Retail Sales",3.75387555791715,"HEWA(SE)"
17,2012-07-18,"COUNTLESS R.A.K.K.Z RECORDS","2012-07-16","PLL",99,NA,512220,"SOL",1945,"S","PLACITA CASITAS ALEG",NA,NA,"TUCSON","AZ",85713,NA,"N",2,-110.9923904,32.1922127,"Retail Sales",0.415344920049513,"COCN(SE)"
17,2012-02-01,"JOHN B MUNOZ","2012-01-25","PLL",99,NA,454390,"SOL",3501,"N","FREEWAY","RD","#78","TUCSON","AZ",85705,NA,"N",7,-111.010998,32.2702136,"Retail Sales",1.50206535052399,"COCN(SE)"
17,2014-11-12,"CARNICERIA EL AGUAJITO LLC","2014-11-01","PLL",99,NA,445210,"LLC",2800,"E","FORT LOWELL","RD",NA,"TUCSON","AZ",85716,NA,"N",11,-110.930642,32.264671,"Retail Sales",0.922993187046059,"HEWA(SE)"
17,2012-03-21,"ARJ PHOTOGRAPHY","2012-01-01","PLL",NA,NA,541921,"SOL",1802,"N","PLACITA DEL LENADOR",NA,NA,"TUCSON","AZ",85749,5204008284,"N",80,-110.7566036,32.243312,"Retail Sales",11.0937400503801,"HEWA(SE)"
17,2013-02-13,"ARCHER ZAROW STUDIOS","2013-01-03","PLL",99,NA,423940,"SOL",2807,"N","CASTRO","AV",NA,"TUCSON","AZ",85705,NA,"N",41,-110.974448,32.257909,"Retail Sales",0.0667843910409498,"COGN(SE)"
17,2012-11-07,"HOUSE OF ANGELS BY LYNNECLAR","2012-11-01","PLL",99,NA,454111,"SOL",10110,"E","DESERT GORGE","DR",NA,"TUCSON","AZ",85747,NA,"N",6,-110.776706,32.092484,"Retail Sales",9.9354240285795,"HEWA(SE)"
17,2013-12-25,"AHWOOGA.COM LLC","2013-12-16","PLL",99,NA,423140,"LLC",9101,"E","22ND","ST",NA,"TUCSON","AZ",85710,NA,"N",9,-110.7983912,32.2070082,"Retail Sales",8.65519520645194,"HEWA(SE)"
17,2012-03-21,"TAN D SOL","2012-03-16","PLL",99,NA,812199,"LLC",943,"E","UNIVERSITY","BLVD","STE 179","TUCSON","AZ",85719,NA,"N",5,-110.9572674,32.2318908,"Retail Sales",0.0566690269185635,"UNTY(CR)"
17,2011-11-09,"LOS COMPAS SUPER CARNICERIA Y MERCADO","2011-11-01","PLL",99,NA,445210,"LLC",2620,"E","22ND","ST",NA,"TUCSON","AZ",85713,NA,"N",8,-110.933433,32.206434,"Retail Sales",0.760417129654201,"HEWA(SE)"
17,2012-10-17,"STUDIO-INVENTORE","2012-10-12","PLL",99,NA,337212,"SOL",1028,"E","ELM","ST",NA,"TUCSON","AZ",85719,6099540330,"N",5,-110.956117,32.242341,"Retail Sales",0.0308558217795594,"2SOL(CR)"
17,2013-04-17,"AERO LOPEZ","2013-04-15","PLL",99,NA,441229,"LLC",446,"N","CAMPBELL","AVE","5102","TUCSON","AZ",85719,NA,"N",2,-110.9431862,32.2271788,"Retail Sales",0.19018073468588,"HEWA(SE)"
17,2012-01-11,"AN ELEGANT BEAD","2012-01-05","PLL",99,NA,454390,"SOL",7028,"E","TIMROD","ST",NA,"TUCSON","AZ",857104832,NA,"N",6,-110.842308,32.2155879,"Retail Sales",6.08716720518079,"HEWA(SE)"
17,2013-07-24,"HOODLUMS & HOOLIGANS LLC","2013-05-27","PLL",99,NA,448150,"LLC",6533,"E","42ND","ST",NA,"TUCSON","AZ",85730,NA,"N",58,-110.852613,32.186624,"Retail Sales",5.4865218690332,"HEWA(SE)"
17,2012-03-15,"ABC IMPORT EXPORT AND SUPPLIER","2012-03-12","PLL",99,NA,424210,"SOL",1201,"S","PALO VERDE","AVE",NA,"TUCSON","AZ",85713,NA,"N",3,-110.917242,32.206642,"Retail Sales",1.70697382381617,"HEWA(SE)"
17,2013-09-18,"MISHA MCMANUS","2013-09-13","PLL",99,NA,454390,"SOL",3505,"N","EUCLID","AVE",NA,"TUCSON","AZ",85719,NA,"N",5,-110.959885,32.270412,"Retail Sales",0.0962777912575438,"UNTY(CR)"
17,2011-03-02,"JIM N SON AUTO REPAIR & EMISSIONS","2011-03-01","PLL",99,NA,811111,"SOL",3544,"N","ROMERO","RD","106","TUCSON","AZ",85705,NA,"N",1,-111.0030429,32.2713731,"Retail Sales",1.03730626472271,"COCN(SE)"
17,2011-06-08,"AFFORDABLE AUTO & TRANSMISSION","2011-04-18","PLL",99,NA,811111,"LLC",4729,"E","22ND","ST","STE A","TUCSON","AZ",857114900,NA,"N",51,-110.8913212,32.2074311,"Retail Sales",3.2223279620145,"HEWA(SE)"
17,2012-08-15,"TENDERFEET STITCHES","2012-05-01","PLL",99,NA,454390,"SOL",3934,"S","DESERT LAKE","DR",NA,"TUCSON","AZ",85730,NA,"N",106,-110.805091,32.175911,"Retail Sales",8.26633699467711,"HEWA(SE)"
17,2011-06-29,"CYNTHIA KAY STEWART","2011-06-28","PLL",99,NA,812112,"SOL",7163,"E","BROADWAY","BL",NA,"TUCSON","AZ",85710,NA,"N",1,-110.839717,32.2211205,"Retail Sales",6.23824774204445,"HEWA(SE)"
17,2014-08-20,"AMALIA MAKE UP ACADEMY LLC","2014-08-01","PLL",99,NA,812199,"LLC",2927,"E","28TH","ST",NA,"TUCSON","AZ",85713,NA,"N",19,-110.92934,32.202236,"Retail Sales",0.999748826718069,"HEWA(SE)"
17,2012-08-15,"HSI PRODUCTS LLC","2012-07-01","PLL",99,NA,999999,"LLC",0,NA,"PO BOX 18283",NA,NA,"TUCSON","AZ",85710,NA,"N",45,-110.9678577,32.2220434,"Retail Sales",0.0288928785867824,"BR6A(SE)"
17,2011-01-19,"LORNA'S CREATIONS","2011-01-01","PLL",99,NA,454390,"SOL",9771,"E","ROCK RIDGE","CT",NA,"TUCSON","AZ",85749,NA,"N",18,-110.783859,32.250907,"Retail Sales",9.50018323780352,"HEWA(SE)"
17,2012-02-01,"TOYS INK","2012-01-01","PLL",99,NA,451120,"CRP",4500,"N","ORACLE","RD","100","TUCSON","AZ",85705,5202932734,"N",31,-110.9738677,32.2886878,"Retail Sales",0.0754471894199294,"BRCU(SW)"
17,2012-03-07,"ON THE GO CHIRO","2011-10-01","PLL",99,NA,452990,"CRP",3025,"N","CAMPBELL","AVE","151","TUCSON","AZ",857192890,5208810650,"N",158,-110.9443353,32.26176,"Retail Sales",0.12297038037137,"HEWA(SE)"
17,2012-10-24,"ANARCHY MOTORSPORTS, LLC","2012-09-11","PLL",99,NA,441221,"LLC",3544,"N","ROMERO","ROAD","112","TUCSON","AZ",85705,5202931910,"N",43,-111.0030429,32.2713731,"Retail Sales",1.03730626472271,"COCN(SE)"
17,2015-02-04,"SALON SALON TUCSON LLC","2015-01-02","PLL",99,NA,999999,"LLC",410,"N","TOOLE","AVE",NA,"TUCSON","AZ",85705,NA,"N",33,-110.9672119,32.2235823,"Retail Sales",0.0666401238754858,"BR6A(SE)"
17,2011-11-16,"MAGIC SNOW","2011-11-15","PLL",99,NA,454390,"LLC",9517,"E","LAKE STAR","PL",NA,"TUCSON","AZ",85749,NA,"N",1,-110.789563,32.250857,"Retail Sales",9.16688343809272,"HEWA(SE)"
17,2014-01-22,"THE WILD TAC-O","2014-01-18","PLL",NA,NA,722330,"SOL",2333,"W","IRVINGTON","PL","35","TUCSON","AZ",85746,NA,"N",4,-111.0139888,32.1619468,"Retail Sales",1.67878896117241,"COCN(SE)"
17,2013-01-09,"EARTHLY BRILLIANCE","2013-01-04","PLL",99,NA,454390,"SOL",3125,"E","KLEINDALE","ROAD","7","TUCSON","AZ",85716,NA,"N",5,-110.925663,32.269177,"Retail Sales",1.21382942472628,"HEWA(SE)"
17,2011-03-09,"TRANSCENDENT LLC","2011-03-04","PLL",99,NA,454390,"LLC",4380,"E","SPEEDWAY","BL",NA,"TUCSON","AZ",85712,NA,"N",5,-110.8992194,32.2359867,"Retail Sales",2.75972030778235,"HEWA(SE)"
17,2013-02-13,"HANSON KATHRYN WARD","2013-02-11","PLL",99,NA,454390,"SOL",3513,"E","PRESIDIO","RD",NA,"TUCSON","AZ",85716,NA,"N",2,-110.917848,32.263585,"Retail Sales",1.67049860309247,"HEWA(SE)"
17,2011-09-14,"TOYS GO CRAZY","2011-09-05","PLL",99,NA,451120,"LLC",14809,"S","25TH","WAY",NA,"TUCSON","AZ",85048,NA,"N",9,-110.7978618,32.2023289,"Retail Sales",8.68659168308249,"HEWA(SE)"
17,2012-10-24,"THEE COLLECTION AGENCY","2012-09-01","PLL",99,NA,454111,"SOL",657,"W","SAINT MARYS","RD","#C6","TUCSON","AZ",857018245,2134532637,"N",53,-110.98082,32.2284548,"Retail Sales",0.0265938347229202,"CUFR(CR)"
17,2013-03-13,"CANDY TABLES SNACKS AND MORE","2013-03-07","PLL",99,NA,999999,"PRT",6111,"S","CHATEAU","WY",NA,"TUCSON","AZ",85746,NA,"N",6,-111.007559,32.140979,"Retail Sales",1.30300501453211,"COCN(SE)"
17,2011-11-16,"CSM MEDIA L.L.C.","2011-11-01","PLL",99,NA,541921,"LLC",2901,"E","FORT LOWELL","RD","228","TUCSON","AZ",85716,NA,"N",15,-110.928359,32.266129,"Retail Sales",1.05635977360643,"HEWA(SE)"
17,2013-05-29,"CW WILSON MEDIA","2013-05-23","PLL",99,NA,454390,"SOL",6979,"E","LOLA","PL",NA,"TUCSON","AZ",85730,NA,"N",6,-110.843277,32.18232,"Retail Sales",6.0327284391157,"HEWA(SE)"
17,2015-02-04,"LOYAS COURTYARD AND NURSERY LLC","2015-01-01","PLL",99,NA,442299,"LLC",2925,"N","ORACLE","RD",NA,"TUCSON","AZ",85706,NA,"N",34,-110.9790454,32.2604663,"Retail Sales",0.0771007871678627,"CUFR(CR)"
17,2012-10-24,"ERV'S AUTOMOTIVE & REST","2012-09-26","PLL",99,NA,811111,"LLC",1570,"W","GRANT","RD",NA,"TUCSON","AZ",85745,NA,"N",28,-111.0000037,32.2509482,"Retail Sales",0.859948557752068,"COCN(SE)"
17,2012-03-21,"TUCSON CARWASH SUPPLY","2011-10-01","PLL",99,NA,454390,"LLC",1621,"N","STONE","AVE",NA,"TUCSON","AZ",85705,5207701311,"N",172,-110.9721802,32.2421041,"Retail Sales",0.0182797845143819,"COCH(NW)"
17,2014-03-12,"SALIKA BUKOWSKI","2014-03-11","PLL",99,NA,812112,"SOL",3636,"N","CAMPBELL","AVE","3225","TUCSON","AZ",85719,NA,"N",1,-110.9433071,32.2727853,"Retail Sales",0.183022331668061,"HEWA(SE)"
17,2013-11-06,"NINAS CRAFTS","2013-10-01","PLL",NA,NA,454390,"SOL",2640,"N","TOMAHAWK","TRL",NA,"TUCSON","AZ",85749,NA,"N",36,-110.775747,32.2556439,"Retail Sales",9.97367566655388,"HEWA(SE)"
17,2014-09-17,"MIDTOWN CYCLES","2014-09-09","PLL",99,NA,811490,"LLC",3841,"E","EDISON","PL",NA,"TUCSON","AZ",85716,NA,"N",8,-110.910774,32.2486729,"Retail Sales",2.08414207266881,"HEWA(SE)"
17,2014-09-17,"GALYEAN AUTO REPAIR","2014-09-11","PLL",99,NA,811111,"SOL",6512,"E","STELLA","RD","K","TUCSON","AZ",85730,NA,"N",6,-110.8523545,32.1843705,"Retail Sales",5.50177381269146,"HEWA(SE)"
17,2014-01-29,"MIA'S BLING BLING","2014-01-23","PLL",99,NA,999999,"SOL",5210,"S","BLOOMFIELD","DR",NA,"TUCSON","AZ",85746,NA,"N",6,-110.997697,32.157587,"Retail Sales",0.725904572038733,"COCN(SE)"
17,2014-01-29,"MIRIAM'S ESTHEFICIAN BOUTIQUE","2014-01-25","PLL",99,NA,812112,"SOL",1056,"S","BRIGHTON","AVE",NA,"TUCSON","AZ",85711,NA,"N",4,-110.869269,32.207931,"Retail Sales",4.51150790390164,"HEWA(SE)"
17,2011-08-17,"MARKED BY DESIGN","2011-08-10","PLL",99,NA,454390,"SOL",3699,"N","MOUNTAIN","AVE","12","TUCSON","AZ",85719,NA,"N",7,-110.953706,32.274143,"Retail Sales",0.110002200269849,"2SOL(CR)"
17,2012-09-19,"UNBROKEN INDUSTRIES LLC","2012-09-13","PLL",99,NA,448190,"LLC",7357,"E","KENYON","DR",NA,"TUCSON","AZ",85710,NA,"N",6,-110.834664,32.214005,"Retail Sales",6.53412055497578,"HEWA(SE)"
17,2011-03-09,"AVENUE BOUTIQUE","2010-02-26","PLL",99,NA,448120,"LLC",3050,"E","BROADWAY","BL",NA,"TUCSON","AZ",85716,5208810409,"N",376,-110.9268955,32.2213099,"Retail Sales",1.14242650434458,"HEWA(SE)"
17,2012-08-01,"SKY SMOKE SHOP","2012-07-23","PLL",99,NA,453991,"SOL",247,"W","GRANT","RD",NA,"TUCSON","AZ",85705,NA,"N",9,-110.9762479,32.2499036,"Retail Sales",0.0383854197228043,"COGN(SE)"
17,2012-04-18,"GOLF CARS OF ARIZONA","2012-04-16","PLL",99,NA,811111,"LLC",2009,"S","ALVERNON","WAY",NA,"TUCSON","AZ",85711,NA,"N",2,-110.9091085,32.1986147,"Retail Sales",2.18266717570963,"HEWA(SE)"
