"Accept_Date"	"Business_Name"	"Start_Date"	"License_Type"	"Activity_Code_1"	"Activity_Code_2"	"Activity_Code_3"	"NAICS_Code"	"Owner_Type"	"Street_Number"	"Street_Direction"	"Street_Name"	"Street_Suffix"	"Suite.Apt_No."	"City"	"State"	"Zip_Code"	"Phone"	"N_U_Q"	"start_to_approved"	"lon"	"lat"
"2012-04-18"	"RICH FOREVER CLOTHING STORE"	"2012-04-23"	"PLL"	NA	NA	NA	NA	"SOL"	2119	"S"	"MIRAMONTE"	"STRA"	NA	"TUCSON"	"AZ"	85713	5203439291	"N"	-5	-110.922479	32.197748
"2012-04-18"	"AUTUMN FOX CREATIONS"	"2012-04-01"	"PLL"	17	99	NA	454390	"SOL"	9871	"E"	"WATSON"	"DR"	NA	"TUCSON"	"AZ"	85730	NA	"N"	17	-110.781501	32.186056
"2012-04-18"	"MONSTER SELLING MACHINE"	"2012-04-11"	"PLL"	17	99	NA	443120	"SOL"	4036	"E"	"BIRCHBROOK"	"CT"	NA	"TUCSON"	"AZ"	857126677	5204772205	"N"	7	-110.906795	32.268582
"2012-04-18"	"ARIZONA CELLULAR"	"2012-04-12"	"PLL"	17	99	NA	517210	"SOL"	2362	"W"	"PAINE"	"TR"	NA	"TUCSON"	"AZ"	85745	NA	"N"	6	-111.017492	32.242347
"2012-04-18"	"TUCSON ACCESS CENTER"	"2012-01-01"	"SVL"	99	98	NA	621498	"LLC"	2121	"N"	"BEVERLY"	"AV"	"105"	"TUCSON"	"AZ"	85712	NA	"N"	108	-110.880129	32.247219
"2012-04-18"	"CARRIE ANN ZAMORA"	"2012-04-01"	"SVL"	99	98	NA	812199	"SOL"	3925	"E"	"LOUIS"	"LN"	NA	"TUCSON"	"AZ"	85712	NA	"N"	17	-110.908719	32.245076
"2012-04-18"	"MELICIOUS DESIGNS"	"2012-04-12"	"PLL"	17	99	NA	999999	"SOL"	150	"W"	"TENNESSEE"	"ST"	NA	"TUCSON"	"AZ"	857143040	NA	"N"	6	-110.97081	32.166257
"2012-04-18"	"BAJA DOGS"	"2012-03-24"	"PLL"	NA	NA	NA	NA	"SOL"	3537	"E"	"WILLARD"	"ST"	NA	"TUCSON"	"AZ"	85716	NA	"N"	25	-110.9169365	32.2388701
"2012-04-18"	"CHICKENUEVO"	"2012-01-01"	"PLL"	11	99	NA	722110	"LLC"	2570	"E"	"VALENCIA"	"RD"	NA	"TUCSON"	"AZ"	85706	NA	"N"	108	-110.9333207	32.1336716
"2012-04-18"	"ADRIAN'S MOVING HELPERS"	"2012-04-12"	"SVL"	99	98	NA	484210	"SOL"	6974	"E"	"VERNICE"	"ST"	NA	"TUCSON"	"AZ"	85730	NA	"N"	6	-110.843303	32.183689
"2012-04-18"	"COMPASSIONATE PATIENT RESOURCE"	"2012-04-16"	"PLL"	17	99	NA	454390	"LLC"	9660	"E"	"CREEK"	"ST"	NA	"TUCSON"	"AZ"	85730	5205483414	"N"	2	-110.786076	32.1863839
"2012-04-18"	"TRUEBLOOD LAW FIRM"	"2012-05-01"	"SVL"	NA	NA	NA	NA	"SOL"	1645	"W"	"VALENCIA ROAD 109 27"	NA	NA	"TUCSON"	"AZ"	85746	5202705568	"N"	-13	-111.0000247	32.132289
"2012-04-18"	"GOLF CARS OF ARIZONA"	"2012-04-16"	"PLL"	17	99	NA	811111	"LLC"	2009	"S"	"ALVERNON"	"WAY"	NA	"TUCSON"	"AZ"	85711	NA	"N"	2	-110.9091085	32.1986147
"2012-04-18"	"SUGAR  BOWL CRAFTERS"	"2012-04-13"	"PLL"	17	99	NA	452990	"PRT"	3134	"E"	"25TH"	"ST"	NA	"TUCSON"	"AZ"	85713	NA	"N"	5	-110.92569	32.20423
"2012-04-18"	"HARVEY & VIOLET KAPLAN FAMILY LP"	"2012-01-01"	"PLL"	13	99	NA	531120	"LTD"	4646	"E"	"2ND"	"ST"	NA	"TUCSON"	"AZ"	85711	NA	"N"	108	-110.8938694	32.2337694
"2012-04-18"	"MARTIN-TAYLOR DENTISTRY PLLC"	"2012-01-01"	"SVL"	99	98	NA	621210	"LLC"	5639	"E"	"5TH"	"ST"	"B"	"TUCSON"	"AZ"	85711	NA	"N"	108	-110.8720126	32.2292077
"2012-04-18"	"FIVE STAR MOBILE DETAILING LLC"	"2012-04-13"	"SVL"	99	98	NA	811192	"LLC"	1524	"E"	"OHIO"	"ST"	NA	"TUCSON"	"AZ"	85714	NA	"N"	5	-110.947884	32.168242
"2012-04-18"	"UNITED STRATEGIES VIRTUAL MARKETING LLC"	"2012-04-13"	"SVL"	99	98	NA	541613	"LLC"	1024	"N"	"1ST"	"AVE"	NA	"TUCSON"	"AZ"	85719	NA	"N"	5	-110.9610182	32.2349017
"2012-04-18"	"SOHO HAIR STUDIO & ESTHETICS"	"2012-04-20"	"PLL"	NA	NA	NA	NA	"LLC"	220	"N"	"4TH"	"AV"	NA	"TUCSON"	"AZ"	85705	5208700392	"N"	-2	-110.9655521	32.2243274
"2012-04-18"	"SAGUARO SPEECH & LANGUAGE PLLC"	"2012-04-16"	"SVL"	NA	NA	NA	NA	"LLC"	625	"N"	"ARIZONA ESTATES"	"LOOP"	NA	"TUCSON"	"AZ"	85748	5207308428	"N"	2	-110.757968	32.2288629
"2012-04-18"	"610 N 9TH AVENUE"	"2012-01-12"	"PLL"	13	99	NA	531120	"CRP"	746	"N"	"COUNTRY CLUB"	"RD"	NA	"TUCSON"	"AZ"	85716	NA	"N"	97	-110.9263363	32.2310373
"2012-04-18"	"ECLIPSE CLINICAL RESEARCH LLC"	"2012-05-01"	"SVL"	NA	NA	NA	NA	"LLC"	1704	"W"	"ANKLAM"	"RD"	"106"	"TUCSON"	"AZ"	85745	NA	"N"	-13	-111.0012387	32.2260991
"2012-04-18"	"TITLE MAX"	"2012-04-16"	"PLL"	17	99	NA	522291	"CRP"	615	"E"	"GRANT"	"ROAD"	"STE 131"	"TUCSON"	"AZ"	85705	NA	"N"	2	-110.9614975	32.2515552
"2012-04-18"	"CHRISTINE TUCKER MARTINEZ"	"2012-04-16"	"SVL"	99	98	NA	711510	"SOL"	2111	"E"	"JUANITA"	"ST"	NA	"TUCSON"	"AZ"	85719	NA	"N"	2	-110.941161	32.249529
"2012-04-18"	"TUCSON PROFESSIONAL CONTRACTORS LLC"	"2012-04-16"	"PLL"	15	99	NA	236118	"LLC"	7209	"E"	"31ST"	"ST"	NA	"TUCSON"	"AZ"	85710	NA	"N"	2	-110.838293	32.197055
"2012-04-18"	"JADE MARIAH SIEKER"	"2012-04-11"	"SVL"	NA	NA	NA	NA	"SOL"	41	"S"	"SHANNON"	"RD"	"APT 13205"	"TUCSON"	"AZ"	85745	2542582985	"N"	7	-111.0269938	32.2193857
"2012-04-18"	"UNICORN SPORTS LOUNGE"	"2012-03-23"	"PLL"	11	99	NA	722410	"LLC"	8060	"E"	"22ND"	"ST"	"STE 118"	"TUCSON"	"AZ"	85710	NA	"N"	26	-110.8207827	32.2059032
"2012-04-18"	"SAKKARA LLC"	"2012-04-01"	"PLL"	NA	NA	NA	NA	"LLC"	6121	"S"	"6TH"	"AV"	NA	"TUCSON"	"AZ"	85706	5202944313	"N"	17	-110.967568	32.140688
"2012-04-18"	"EL GUERO CANELO MEAT MARKET"	"2012-01-25"	"PLL"	NA	NA	NA	NA	"LLC"	0	NA	"PO BOX 23249"	NA	NA	"TUCSON"	"AR"	85734	NA	"N"	84	-110.9678577	32.2220434
"2012-04-18"	"OLD PUEBLO TOURS L.C."	"2012-05-01"	"PLL"	NA	NA	NA	NA	"LLC"	2648	"E"	"DRACHMAN"	"ST"	NA	"TUCSON"	"AZ"	857163509	5202309345	"N"	-13	-110.932646	32.2393969
"2012-04-25"	"LONGENBAUGH LAW FIRM"	"2010-12-01"	"SVL"	99	98	NA	541110	"LLC"	3920	"E"	"FIFTH"	"ST"	NA	"TUCSON"	"AZ"	85711	NA	"N"	511	-110.908687	32.22856
"2012-04-25"	"FINE FINISH CLEANING SERVICE"	"2012-04-18"	"SVL"	99	98	NA	561720	"PRT"	2802	"E"	"KENTUCKY"	"ST"	NA	"TUCSON"	"AZ"	85714	NA	"N"	7	-110.930347	32.165579
"2012-04-25"	"ORTHOPROS PLLC"	"2012-01-01"	"SVL"	99	98	NA	621210	"LLC"	150	"N"	"PANTANO"	"RD"	"#100"	"TUCSON"	"AZ"	85710	5202908787	"N"	115	-110.8228595	32.2231151
"2012-04-25"	"STONEYSTORE.COM"	"2012-04-01"	"PLL"	17	99	NA	454111	"SAZ"	4614	"E"	"CALLE CORTA"	NA	NA	"TUCSON"	"AZ"	85712	NA	"N"	24	-110.8942178	32.2402834
"2012-04-25"	"UP IN SMOKE LLC"	"2012-05-07"	"PLL"	NA	NA	NA	NA	"LLC"	2705	"S"	"MARIO RANCH"	"LN"	NA	"TUCSON"	"AZ"	85730	NA	"N"	-12	-110.767887	32.190621
"2012-04-25"	"CAN CO RECYCLING"	"2012-04-18"	"PLL"	17	99	NA	423930	"SOL"	4617	"E"	"29TH"	"ST"	NA	"TUCSON"	"AZ"	85711	NA	"N"	7	-110.893941	32.200054
"2012-04-25"	"MAGICLEAN"	"2012-03-01"	"SVL"	99	98	NA	561720	"SOL"	5740	"S"	"NOGALES"	"HWY"	"#5"	"TUCSON"	"AZ"	85706	NA	"N"	55	-110.962455	32.147416
"2012-04-25"	"RAINBOW TRANS & SENIOR CARE SERVICES"	"2012-04-18"	"SVL"	99	98	NA	541611	"SOL"	2002	"E"	"RIVER"	"RD"	"L8"	"TUCSON"	"AZ"	85718	NA	"N"	7	-110.9397013	32.2868054
"2012-04-25"	"DAY-Z LLC"	"2012-05-01"	"PLL"	NA	NA	NA	NA	"LLC"	2316	"E"	"LOUISIANA"	"ST"	NA	"TUCSON"	"AZ"	85706	NA	"N"	-6	-110.936898	32.1605173
"2012-04-25"	"APPLIANCE SERVICE LLC"	"2012-03-09"	"PLL"	17	99	NA	811412	"LLC"	1906	"SE"	"18TH"	"ST"	NA	"TUCSON"	"AZ"	857196910	5206235741	"N"	47	-110.943423	32.211914
"2012-04-25"	"APPLIANCE SERVICE LLC"	"2012-03-09"	"SVL"	17	99	NA	811412	"LLC"	1906	"SE"	"18TH"	"ST"	NA	"TUCSON"	"AZ"	857196910	5206235741	"N"	47	-110.943423	32.211914
"2012-04-25"	"ENOTECA PIZZERIA WINE BAR"	"2012-04-12"	"PLL"	11	99	NA	722110	"LLC"	58	"W"	"CONGRESS"	"ST"	NA	"TUCSON"	"AZ"	85701	NA	"N"	13	-110.972156	32.222011
"2012-04-25"	"EN VOGUE FLORALS & EVENTS"	"2012-04-19"	"PLL"	17	99	NA	453110	"SOL"	1939	"W"	"HADLEY"	"ST"	NA	"TUCSON"	"AZ"	85705	NA	"N"	6	-111.0086255	32.2846749
"2012-04-25"	"SHEAR SHARPENING SPECIALIST"	"2012-05-01"	"PLL"	NA	NA	NA	NA	"SOL"	8622	"E"	"RANCHO"	"CIR"	NA	"TUCSON"	"AZ"	85715	NA	"N"	-6	-110.807597	32.246749
"2012-04-25"	"DESERT COYOTE STUDIOS"	"2012-04-01"	"PLL"	17	99	NA	541921	"LLC"	10040	"E"	"VIA DEL FANDANGO"	NA	NA	"TUCSON"	"AZ"	85747	NA	"N"	24	-110.77847	32.100063
"2012-04-25"	"A TOUCH OF HOME LLC"	"2012-04-19"	"SVL"	NA	NA	NA	NA	"LLC"	3610	"S"	"LOGAN"	"AVE"	NA	"TUCSON"	"AZ"	85730	NA	"N"	6	-110.831174	32.1797449
"2012-04-25"	"FERCAR ENTERPRISE"	"2012-04-19"	"PLL"	17	NA	NA	454390	"SOL"	4444	"E"	"BENSON"	"HWY"	"98"	"TUCSON"	"AZ"	85706	NA	"N"	6	-110.8987503	32.1376785
"2012-04-25"	"CAMPBELL 19G LLC"	"2012-03-01"	"PLL"	13	99	NA	531120	"LLC"	16	"W"	"DRACHMAN"	"ST"	NA	"TUCSON"	"AZ"	85075	NA	"N"	55	-110.9720612	32.2394934
"2012-04-25"	"MEDIA LEGACY PRODUCTIONS LLC"	"2012-04-01"	"PLL"	17	99	NA	541430	"LLC"	6990	"S"	"14TH"	"PL"	NA	"TUCSON"	"AZ"	85756	NA	"N"	24	-110.980781	32.125041
"2012-04-25"	"SICK CYCLES LLC"	"2012-04-20"	"PLL"	17	99	NA	441221	"LLC"	7042	"E"	"BAKER"	"ST"	NA	"TUCSON"	"AZ"	85710	NA	"N"	5	-110.842057	32.228869
"2012-04-25"	"AUTUM LEE HUMPHREY"	"2012-04-19"	"SVL"	99	98	NA	711510	"SOL"	259	"E"	"CALLE ARIZONA"	NA	NA	"TUCSON"	"AZ"	85705	NA	"N"	6	-110.9681529	32.2814396
"2012-04-25"	"DEAN'S VILLAGE LAUNDROMAT"	"2012-04-17"	"PLL"	17	99	NA	454210	"LLC"	4279	"N"	"LIMBERLOST"	"CI"	NA	"TUCSON"	"AZ"	85705	NA	"N"	8	-110.9725758	32.2847124
"2012-04-25"	"2300 CRAYCROFT LLC"	"2012-04-02"	"PLL"	13	99	NA	531120	"LLC"	6958	"E"	"BLUE LAKE"	"DR"	NA	"TUCSON"	"AZ"	85715	NA	"N"	23	-110.844751	32.260305
"2012-04-25"	"JORGE SANCHEZ PAINTING & MORE"	"2012-04-20"	"PLL"	15	99	NA	561730	"SOL"	3332	"N"	"ROMERO"	"RD"	"52"	"TUCSON"	"AZ"	85705	NA	"N"	5	-111.002369	32.267635
"2012-04-25"	"ELITE SATELLITE"	"2012-04-20"	"SVL"	99	98	NA	517410	"LLC"	1517	"N"	"WILMOT"	"RD"	"203"	"TUCSON"	"AZ"	85712	NA	"N"	5	-110.8584671	32.2410555
"2012-04-25"	"BORJA UNIQUE MASONARY LLC"	"2012-04-01"	"PLL"	15	99	NA	238140	"LLC"	402	"E"	"MOHAVE"	"ROAD"	NA	"TUCSON"	"AZ"	85705	NA	"N"	24	-110.965428	32.268128
"2012-04-25"	"DOMAS DELIGHTS"	"2012-04-20"	"PLL"	11	99	NA	424430	"LLC"	2714	"E"	"GRANT"	"RD"	NA	"TUCSON"	"AZ"	85716	NA	"N"	5	-110.9317838	32.25036
"2012-04-25"	"LEY ENTERPRISES LLC"	"2012-04-17"	"PLL"	13	99	NA	531120	"LLC"	4279	"N"	"LIMBERLOST"	"CI"	NA	"TUCSON"	"AZ"	85705	NA	"N"	8	-110.9725758	32.2847124
"2012-04-25"	"PIMA OSTEOPATHIC ASSOCIATES PC"	"2012-06-01"	"SVL"	NA	NA	NA	NA	"CRP"	5055	"E"	"BROADWAY"	"BLVD"	"A-100"	"TUCSON"	"AZ"	85711	NA	"N"	-37	-110.8842186	32.2222837
"2012-04-25"	"A STEP ABOVE SERVICES INCORPORATED"	"2012-03-14"	"SVL"	99	98	NA	812990	"CRP"	7622	"E"	"PICKET FENCE"	"LN"	NA	"TUCSON"	"AZ"	85756	NA	"N"	42	-110.829922	32.084569
"2012-04-25"	"NAILS 2 GOGO"	"2010-04-19"	"SVL"	99	NA	NA	812113	"SOL"	4500	"E"	"SPEEDWAY"	"BLVD"	"#83"	"TUCSON"	"AZ"	85712	NA	"N"	737	-110.896922	32.2347534
"2012-04-25"	"RC RODRIGUEZ"	"2012-04-01"	"SVL"	98	NA	NA	541219	"SOL"	2070	"W"	"FORT LOWELL"	"RD"	"10"	"TUCSON"	"AZ"	857055035	NA	"N"	24	-111.010041	32.266107
"2012-04-25"	"REPAIR TO PREPARE HOME PRESERVATIONS"	"2012-04-23"	"PLL"	15	99	NA	236118	"PRT"	7800	"S"	"KILCORMAC"	"LN"	NA	"TUCSON"	"AZ"	85747	NA	"N"	2	-110.789246	32.109966
"2012-04-25"	"HEAD HUNTERS SMOKE SHOP LLC"	"2012-04-20"	"PLL"	17	99	NA	452990	"LLC"	3101	"N"	"STONE"	"AVE"	"A"	"TUCSON"	"AZ"	85705	NA	"N"	5	-110.9722988	32.2631784
"2012-04-25"	"ARIZONA-SONORA BILINGUAL MAGAZINE LLC"	"2012-04-23"	"PLL"	17	99	NA	323119	"LLC"	245	"S"	"PLUMMER"	"AVE"	"STE 13"	"TUCSON"	"AZ"	85719	NA	"N"	2	-110.9447027	32.2546522
"2012-04-25"	"FAT LIP MOUTH GUARDS"	"2012-04-23"	"PLL"	17	99	NA	454390	"SOL"	8650	"E"	"HELEN"	"PL"	NA	"TUCSON"	"AZ"	85715	NA	"N"	2	-110.807753	32.237062
"2012-04-25"	"MIVECINA TUCSON"	"2012-04-23"	"SVL"	99	98	NA	812990	"SOL"	770	"N"	"DODGE"	"BLVD"	"14"	"TUCSON"	"AZ"	85716	NA	"N"	2	-110.912857	32.231386
"2012-04-25"	"KIMICHI TIME KOREAN RESTAURANT"	"2012-05-01"	"PLL"	NA	NA	NA	NA	"LLC"	2900	"E"	"BROADWAY"	"BLVD"	"STE 186"	"TUCSON"	"AZ"	85716	NA	"N"	-6	-110.9291487	32.2208963
"2012-04-25"	"GALLO AUTOMOTIVE"	"2006-01-01"	"PLL"	17	NA	NA	999999	"CRP"	2208	"N"	"STONE"	"AV"	NA	"TUCSON"	"AZ"	85705	NA	"N"	2306	-110.9716409	32.2484791
"2012-05-02"	"BRIGHT PROPERTIES LLC"	"2012-01-25"	"SVL"	99	98	NA	531210	"LLC"	0	NA	"PO BOX 43025"	NA	NA	"TUCSON"	"AZ"	857333025	NA	"N"	98	-110.9678577	32.2220434
"2012-05-02"	"DIVA CLEANING"	"2012-04-25"	"SVL"	NA	NA	NA	NA	"SOL"	4710	"N"	"SCENIC MOUNTAIN"	"DR"	NA	"TUCSON"	"AZ"	85750	NA	"N"	7	-110.828034	32.292662
"2012-05-02"	"PEREDA CORAIMA JAIME"	"2012-04-25"	"SVL"	99	98	NA	711510	"SOL"	6200	"S"	"CAMPBELL"	"AVE"	"6205"	"TUCSON"	"AZ"	85706	NA	"N"	7	-110.945268	32.139923
"2012-05-02"	"FREEDOM'S GENERAL STORE"	"2012-05-01"	"PLL"	17	99	NA	452990	"LLC"	7632	"E"	"KEITH"	"DR"	NA	"TUCSON"	"AZ"	857301816	NA	"N"	1	-110.830475	32.185375
"2012-05-02"	"DESERT SENIOR SERVICES LLC"	"2012-04-15"	"SVL"	99	98	NA	561312	"LLC"	7020	"E"	"ARROWHEAD"	"DR"	NA	"TUCSON"	"AZ"	857153211	NA	"N"	17	-110.843169	32.258337
"2012-05-02"	"GRU-CO LLC"	"2012-05-01"	"SVL"	98	99	NA	561730	"LLC"	7201	"E"	"FAYETTE"	"ST"	NA	"TUCSON"	"AZ"	857302322	NA	"N"	1	-110.838921	32.182225
"2012-05-02"	"GILLIGAN REMODELING LLC"	"2012-04-01"	"PLL"	15	99	NA	236118	"LLC"	2443	"E"	"AUTUMN FLOWER"	"DR"	NA	"TUCSON"	"AZ"	857186688	5207843133	"N"	31	-110.9361241	32.2833859
"2012-05-02"	"KUUL TOWN MELODY PRODUCTIONS"	"2012-05-01"	"PLL"	17	99	NA	454390	"SOL"	4050	"S"	"KOSTKA"	"AV"	NA	"TUCSON"	"AZ"	85714	5203426269	"N"	1	-110.990065	32.175425
"2012-05-02"	"THE GLORIA MUSEUM"	"2012-01-01"	"PLL"	17	99	NA	453310	"JVT"	523	"W"	"FLORENCE"	"ST"	NA	"TUCSON"	"AZ"	85705	5203938641	"N"	122	-110.980951	32.258187
"2012-05-02"	"UNIVERSAL CARTS, LLC"	"2012-03-01"	"PLL"	17	99	NA	445120	"LLC"	9517	"E"	"LAKE STAR"	"PL"	NA	"TUCSON"	"AZ"	85749	NA	"N"	62	-110.789563	32.250857
"2012-05-02"	"UNIVERSAL CARTS, LLC"	"2012-05-01"	"PLL"	17	99	NA	446120	"LLC"	9517	"E"	"LAKE STAR"	"PL"	NA	"TUCSON"	"AZ"	85749	NA	"N"	1	-110.789563	32.250857
"2012-05-02"	"EPIC LIGHTS AZ LLC"	"2012-04-25"	"SVL"	98	99	NA	541320	"LLC"	10342	"E"	"LOVELESS GARDNER"	"LN"	NA	"TUCSON"	"AZ"	85747	5202439068	"N"	7	-110.7712474	32.1579322
"2012-05-02"	"PARTY FACTORY"	"2012-02-01"	"PLL"	14	99	17	453220	"SOL"	640	"N"	"STONE"	"AVE"	NA	"TUCSON"	"AZ"	85705	NA	"N"	91	-110.9713104	32.2299022
"2012-05-02"	"AGILITY SPINE & SPORTS PHYSICAL THERAPY"	"2012-05-01"	"SVL"	99	98	NA	621340	"CRP"	1777	"W"	"SAINT MARYS"	"RD"	NA	"TUCSON"	"AZ"	85745	NA	"N"	1	-111.004168	32.22683
"2012-05-02"	"LONG TAIL TREASURES LLC"	"2012-01-13"	"PLL"	17	99	NA	454111	"LLC"	5401	"E"	"9TH"	"ST"	NA	"TUCSON"	"AZ"	85711	5202842488	"N"	110	-110.877485	32.224452
"2012-05-02"	"GREAT POTENTIAL PRESS, INC."	"2012-04-01"	"PLL"	17	99	9	511130	"CRP"	1325	"N"	"WILMOT"	NA	"300"	"TUCSON"	"AZ"	85712	5207776161	"N"	31	-110.8584326	32.2389487
"2012-05-02"	"MAKE ROOM FOR YOU"	"2012-06-01"	"SVL"	NA	NA	NA	NA	"LLC"	2030	"N"	"HEATHERBRAE"	"CI"	NA	"TUCSON"	"AZ"	85715	5205481538	"N"	-30	-110.8318	32.247161
"2012-05-02"	"SWEET TUCSON LLC"	"2012-04-27"	"PLL"	17	99	NA	722211	"LLC"	9830	"E"	"DOMENIC"	"LN"	NA	"TUCSON"	"AZ"	85730	5207777610	"N"	5	-110.7823059	32.1787443
"2012-05-02"	"ATG MECHANICAL LLC"	"2012-04-26"	"PLL"	15	99	NA	238320	"LLC"	702	"E"	"FAIR"	"ST"	NA	"TUCSON"	"AZ"	85714	NA	"N"	6	-110.96069	32.1704023
"2012-05-02"	"EC WIRELESS LLC"	"2012-05-01"	"PLL"	5	99	20	517210	"LLC"	5452	"S"	"12TH"	"AVE"	"180"	"TUCSON"	"AZ"	85706	NA	"N"	1	-110.9780843	32.1524473
"2012-05-02"	"ONE CALL HANDYMAN AND MAINTENANCE LLC"	"2012-03-01"	"PLL"	15	99	NA	236118	"LLC"	8026	"E"	"CABINET"	"ST"	NA	"TUCSON"	"AZ"	85730	NA	"N"	62	-110.821125	32.191254
"2012-05-02"	"ZAVALA REMODELL SERVICES LLC"	"2012-04-09"	"PLL"	15	99	NA	236118	"LLC"	2209	"S"	"MARTIN"	"AVE"	NA	"TUCSON"	"AZ"	85713	NA	"N"	23	-110.944548	32.1962199
"2012-05-02"	"3-J'S CARPET VINYL & TILE INSTAL LLC"	"2012-03-15"	"PLL"	NA	NA	NA	NA	"LLC"	1863	"W"	"PASEO REFORMA"	NA	NA	"TUCSON"	"AZ"	85705	5208871507	"N"	48	-111.0051686	32.2841075
"2012-05-02"	"JOSE'S SECURITY SERVICES LLC"	"2012-03-10"	"SVL"	99	98	NA	561612	"LLC"	2525	"N"	"LOS ALTOS"	NA	"148"	"TUCSON"	"AZ"	85705	NA	"N"	53	-110.9637663	32.2534719
"2012-05-02"	"KENNEY D'S EAST LLC"	"2012-05-01"	"PLL"	11	99	NA	722211	"LLC"	2072	"N"	"WATER VIEW"	"CT"	NA	"TUCSON"	"AZ"	85749	NA	"N"	1	-110.783949	32.247391
"2012-05-02"	"SPECTRA KITCHEN AND BATH"	"2012-01-01"	"PLL"	15	99	NA	238390	"SOL"	1530	"E"	"BENSON"	"HWY"	NA	"TUCSON"	"AZ"	85714	NA	"N"	122	-110.949252	32.1741184
"2012-05-02"	"DAVID W BUECHEL DO PC"	"2012-01-01"	"SVL"	99	98	NA	621111	"CRP"	3976	"N"	"CAMPBELL"	"AVE"	NA	"TUCSON"	"AZ"	85719	NA	"N"	122	-110.9434592	32.2788125
"2012-05-02"	"SHUCCESS PARTNERS"	"2012-05-01"	"PLL"	NA	NA	NA	NA	"LTD"	902	"S"	"SIXTH"	NA	NA	"TUCSON"	"AZ"	85705	5209552000	"N"	1	-110.968463	32.233253
"2012-05-02"	"AMBIANCE POOL SERVIVE LLC"	"2012-03-28"	"PLL"	15	NA	NA	561790	"LLC"	0	NA	"PO BOX 89067"	NA	NA	"TUCSON"	"AZ"	857529067	NA	"N"	35	-110.9678577	32.2220434
"2012-05-02"	"MEZQUITE DESERT LANDSCAPING"	"2012-04-30"	"SVL"	99	98	NA	561730	"SOL"	6942	"S"	"6TH"	"AVE"	NA	"TUCSON"	"AZ"	85706	NA	"N"	2	-110.9678976	32.1258177
"2012-05-02"	"VICTOR'S AIRPORT RIDE"	"2012-04-30"	"SVL"	99	98	NA	485310	"SOL"	1504	"S"	"9TH"	"AVE"	NA	"TUCSON"	"AZ"	85713	NA	"N"	2	-110.973789	32.203479
"2012-05-02"	"VCN LLC"	"2012-01-01"	"PLL"	13	99	NA	531120	"LLC"	4602	"E"	"BERMUDA"	"ST"	NA	"TUCSON"	"AZ"	85712	NA	"N"	122	-110.894241	32.2564149
"2012-05-02"	"JT AUTO LLC"	"2012-04-01"	"PLL"	17	99	NA	454390	"LLC"	9449	"E"	"BLUE DENIM"	"DR"	NA	"TUCSON"	"AZ"	85730	NA	"N"	31	-110.790892	32.1805949
"2012-05-02"	"GRIMM'S POOL & POND CLEANING SERVICE"	"2012-05-01"	"SVL"	99	98	NA	561790	"SOL"	2640	"S"	"COTTONWOOD"	"LN"	"94"	"TUCSON"	"AZ"	85713	NA	"N"	1	-110.9918391	32.1923773
"2012-05-02"	"COMPASS TRANSITION SERVICES LLC"	"2012-04-20"	"SVL"	98	99	NA	624120	"LLC"	916	"N"	"MILLER"	"DR"	NA	"TUCSON"	"AZ"	85710	NA	"N"	12	-110.805041	32.23243
"2012-05-02"	"CACTUS FLOWER EMBRODERY AND PRINTING"	"2012-05-01"	"PLL"	17	99	NA	323113	"SOL"	1820	"E"	"WINSETT"	"ST"	"STE 102"	"TUCSON"	"AZ"	85719	NA	"N"	1	-110.9447616	32.2142933
"2012-05-02"	"SECOND CHANCE MEDICAL SERVICES LLC"	"2012-05-01"	"SVL"	99	98	NA	621420	"LLC"	2122	"N"	"CRAYCROFT"	"RD"	"#102"	"TUCSON"	"AZ"	85712	NA	"N"	1	-110.8748502	32.2473942
"2012-05-02"	"FIT 4 LIFE"	"2012-04-30"	"SVL"	99	98	NA	812990	"SOL"	2617	"E"	"HEDRICK"	"DR"	NA	"TUCSON"	"AZ"	85716	NA	"N"	2	-110.93253	32.263375
"2012-05-02"	"BABY BUMP BEAUTY MARKS, LLC"	"2012-03-19"	"PLL"	NA	NA	NA	NA	"LLC"	1308	"S"	"BROWN"	"AV"	NA	"TUCSON"	"AZ"	85710	5209825878	"N"	44	-110.7954568	32.2045889
"2012-05-02"	"AARON NOSHENY, LMT"	"2012-04-30"	"SVL"	NA	NA	NA	NA	"SOL"	2720	"N"	"SWAN"	"ROAD"	"3D"	"TUCSON"	"AZ"	85712	5209548540	"N"	2	-110.891713	32.257745
"2012-05-02"	"LANDSCAPING AND MORE"	"2012-04-30"	"PLL"	NA	NA	NA	NA	"OTH"	219	"E"	"PENNSYLVANIA"	"DR"	NA	"TUCSON"	"AZ"	85714	5208129661	"N"	2	-110.965039	32.171612
"2012-05-02"	"RORY T ADAMS"	"2012-05-01"	"SVL"	NA	NA	NA	NA	"SOL"	7424	"E"	"SPEEDWAY"	"BL"	"d-59"	"TUCSON"	"AZ"	85710	5202215342	"N"	1	-110.8339768	32.23447
"2012-05-02"	"MAXIT SYSTEMS LLC"	"2012-04-04"	"PLL"	NA	NA	NA	NA	"LLC"	4500	"E"	"SPEEDWAY"	"BL"	"7"	"TUCSON"	"AZ"	857125305	5202354383	"N"	28	-110.896922	32.2347534
